number	string	string	string	number	number	number	number	number	number	number	array2	array2	number	number	array	number	array2	array	array2	array	number	string	array	array2
3027	111	resource/scene/bf001/bf001_merge.sce		0	509	920	25	3026	0	0	[]	[]	3	56	"[3031,3032,3033,3034,3035]"	0	"[[3033,-250,3],[3033,-190,1],[3033,-100,2],[3033,-10,3],[3033,-10,1],[3033,90,2],[3033,180,1],[3033,230,3],[3033,270,1]]"	[]	"[[3033,18,2],[3033,18.4,3],[3033,18.4,1],[3033,19,2],[3033,19.4,3],[3033,19.4,1],[3033,22,2],[3033,22.4,3],[3033,22.4,1]]"	[]	16794		[]	[]
3028	111	resource/scene/bf001/bf001_merge.sce		0	520	940	25	3027	0	0	[]	[]	3	57	"[3031,3032,3033,3034,3035]"	0	"[[3034,-150,2],[3034,-85,2],[3034,-20,2],[3034,20,1],[3034,85,1],[3034,150,1],[3034,190,3],[3034,255,3],[3034,320,3]]"	[]	"[[3034,15,2],[3034,15.4,3],[3034,15.4,1],[3034,16,2],[3034,16.4,3],[3034,16.4,1],[3034,17,2],[3034,17.4,3],[3034,17.4,1],[3034,18,2]]"	[]	17205		[]	[]
3029	111	resource/scene/bf001/bf001_merge.sce		0	531	960	25	3028	0	0	[]	[]	3	58	"[3031,3032,3033,3034,3035]"	0	"[[3032,-100,1],[3032,-90,2],[3032,-80,3],[3032,0,1],[3032,10,2],[3032,20,3],[3032,100,1],[3032,110,2],[3032,120,3],[3032,200,1],[3032,210,2],[3032,220,3],[3032,300,1],[3032,320,3]]"	[]	[]	[]	17620		[]	[]
3030	111	resource/scene/bf001/bf001_merge.sce		0	542	980	25	3029	0	0	[]	[]	3	59	"[3031,3032,3033,3034,3035]"	4006	"[[3034,120,3],[3035,120,1],[3032,265,3],[3033,265,1]]"	"[4006,190,2]"	"[[3034,2,3],[3034,2,2],[3034,2,1],[3035,11,3],[3035,11,2],[3035,11,1],[3032,19,3],[3032,19,1],[3033,26,3],[3033,26,1]]"	[]	18558		[]	[]
3031	111	resource/scene/bf001/bf001_merge.sce		0	562	1000	25	3030	0	0	[]	[]	4	60	"[4040,4041,4045,4046,4050,4051]"	0	"[[4050,-80,2],[4050,-40,1],[4050,-30,3],[4045,70,1],[4045,80,2],[4045,90,3],[4045,160,1],[4045,170,2],[4045,180,3],[4045,250,1],[4045,260,2],[4045,270,3]]"	[]	"[[4040,12,3],[4040,12,2],[4040,12,1],[4045,17,3],[4045,17,2],[4045,17,1]]"	[]	18960		[]	[]
3032	111	resource/scene/bf001/bf001_merge.sce		0	576	1030	25	3031	0	0	[]	[]	4	61	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4045,70,1],[4045,80,2],[4045,90,3],[4045,160,1],[4045,170,2],[4045,180,3],[4045,250,1],[4045,260,2],[4045,270,3]]"	[]	"[[4040,12,3],[4040,12,2],[4040,12,1],[4045,17,3],[4045,17,2],[4045,17,1]]"	[]	19321		[]	[]
3033	111	resource/scene/bf001/bf001_merge.sce		0	590	1050	25	3032	0	0	[]	[]	4	62	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4046,70,1],[4046,80,2],[4046,90,3],[4045,160,1],[4045,170,2],[4045,180,3],[4045,250,1],[4045,260,2],[4045,270,3]]"	[]	"[[4040,12,3],[4040,12,2],[4040,12,1],[4045,17,3],[4045,17,2],[4045,17,1]]"	[]	19740		[]	[]
3034	111	resource/scene/bf001/bf001_merge.sce		0	604	1080	25	3033	0	0	[]	[]	4	63	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4046,70,1],[4046,80,2],[4046,90,3],[4046,160,1],[4046,170,2],[4046,180,3],[4045,250,1],[4045,260,2],[4045,270,3]]"	[]	"[[4040,12,3],[4040,12,2],[4040,12,1],[4045,17,3],[4045,17,2],[4045,17,1]]"	[]	20188		[]	[]
3035	111	resource/scene/bf001/bf001_merge.sce		0	618	1100	25	3034	0	0	[]	[]	4	64	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4046,70,1],[4046,80,2],[4046,90,3],[4046,160,1],[4046,170,2],[4046,180,3],[4046,250,1],[4046,260,2],[4046,270,3]]"	[]	"[[4040,12,3],[4040,12,2],[4040,12,1],[4045,17,3],[4045,17,2],[4045,17,1]]"	[]	20820		[]	[]
3036	111	resource/scene/bf001/bf001_merge.sce		0	646	1150	25	3035	0	0	[]	[]	4	65	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4046,70,1],[4046,80,2],[4046,90,3],[4046,160,1],[4046,170,2],[4046,180,3],[4046,250,1],[4046,260,2],[4046,270,3]]"	[]	"[[4041,12,3],[4041,12,2],[4041,12,1],[4045,17,3],[4045,17,2],[4045,17,1]]"	[]	21268		[]	[]
3037	111	resource/scene/bf001/bf001_merge.sce		0	660	1180	25	3036	0	0	[]	[]	4	66	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4046,70,1],[4046,80,2],[4046,90,3],[4046,160,1],[4046,170,2],[4046,180,3],[4046,250,1],[4046,260,2],[4046,270,3]]"	[]	"[[4041,12,3],[4041,12,2],[4041,12,1],[4046,17,3],[4046,17,2],[4046,17,1]]"	[]	21629		[]	[]
3038	111	resource/scene/bf001/bf001_merge.sce		0	674	1200	25	3037	0	0	[]	[]	4	67	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4046,70,1],[4046,80,2],[4046,90,3],[4046,160,1],[4046,170,2],[4046,180,3],[4046,250,1],[4046,260,2],[4046,270,3],[4040,250,1],[4040,260,2],[4040,270,3]]"	[]	"[[4041,15,3],[4041,15,2],[4041,15,1],[4046,20,3],[4046,20,2],[4046,20,1]]"	[]	22074		[]	[]
3039	111	resource/scene/bf001/bf001_merge.sce		0	688	1230	25	3038	0	0	[]	[]	4	68	"[4040,4041,4045,4046,4050,4051]"	0	"[[4051,-80,2],[4051,-40,1],[4051,-30,3],[4046,70,1],[4046,80,2],[4046,90,3],[4046,160,1],[4046,170,2],[4046,180,3],[4046,250,1],[4046,260,2],[4046,270,3],[4041,250,1],[4041,260,2],[4041,270,3]]"	[]	"[[4041,15,3],[4041,15,2],[4041,15,1],[4046,20,3],[4046,20,2],[4046,20,1]]"	[]	22521		[]	[]
3040	111	resource/scene/bf001/bf001_merge.sce		0	702	1250	25	3039	0	0	[]	[]	4	69	"[4040,4041,4045,4046,4050,4051]"	4009	"[[4051,-80,1],[4051,-70,2],[4051,-60,3],[4051,20,1],[4051,30,2],[4051,40,3],[4041,250,1],[4041,270,3]]"	"[4009,150,2]"	"[[4051,12,3],[4051,12,2],[4051,12,1],[4041,18,3],[4041,18,2],[4041,18,1],[4046,25,3],[4046,25,2],[4046,25,1]]"	[]	23761		[]	[]
3041	111	resource/scene/bf001/bf001_merge.sce		0	722	1310	25	3040	0	0	[]	[]	5	70	"[3009,3010,3011,3012]"	0	"[[3010,-50,2],[3009,10,3],[3009,10,1],[3012,120,2],[3009,250,1],[3009,250,3],[3010,310,2]]"	[]	"[[3009,10,2],[3009,10,3],[3009,10,1],[3011,10.6,2],[3012,10.8,3],[3012,10.8,1],[3009,11.5,2],[3009,11.5,3],[3009,11.5,1],[3009,12,2],[3009,12,3],[3009,12,1]]"	[]	24245		[]	[]
3042	111	resource/scene/bf001/bf001_merge.sce		0	738	1350	25	3041	0	0	[]	[]	5	71	"[3009,3010,3011,3012]"	0	"[[3009,-200,3],[3009,-200,1],[3009,-100,3],[3009,-100,1],[3009,0,3],[3009,0,1],[3009,100,3],[3009,100,1],[3012,300,3],[3012,300,2],[3012,300,1],[3011,200,2]]"	[]	"[[3010,10,2],[3010,10.4,3],[3010,10.4,1],[3010,11,2],[3010,11.4,3],[3010,11.4,1],[3010,12,2],[3010,12.4,3],[3010,12.4,1]]"	[]	24706		[]	[]
3043	111	resource/scene/bf001/bf001_merge.sce		0	754	1390	25	3042	0	0	[]	[]	5	72	"[3009,3010,3011,3012]"	0	"[[3009,-50,1],[3009,-50,2],[3009,-50,3],[3009,30,1],[3009,30,2],[3009,30,3],[3010,110,1],[3010,110,2],[3010,110,3],[3010,190,1],[3010,190,2],[3010,190,3],[3012,280,1],[3012,280,2],[3012,280,3],[3011,400,2]]"	[]	[]	[]	25161		[]	[]
3044	111	resource/scene/bf001/bf001_merge.sce		0	770	1430	25	3043	0	0	[]	[]	5	73	"[3009,3010,3011,3012]"	0	[]	[]	"[[3009,1,3],[3009,1,2],[3009,1,1],[3009,1.4,3],[3009,1.4,2],[3009,1.4,1],[3009,10,3],[3009,10,2],[3009,10,1],[3009,10.4,3],[3009,10.4,2],[3009,10.4,1],[3009,10.8,3],[3009,10.8,2],[3009,10.8,1]]"	[]	25618		[]	[]
3045	111	resource/scene/bf001/bf001_merge.sce		0	786	1460	25	3044	0	0	[]	[]	5	74	"[3009,3010,3011,3012]"	0	[]	[]	"[[3010,1,3],[3010,1,2],[3010,1,1],[3010,1.4,3],[3010,1.4,2],[3010,1.4,1],[3010,10,3],[3010,10,2],[3010,10,1],[3010,10.4,3],[3010,10.4,2],[3010,10.4,1],[3010,10.8,3],[3010,10.8,2],[3010,10.8,1],[3010,11.2,2]]"	[]	26361		[]	[]
3046	111	resource/scene/bf001/bf001_merge.sce		0	818	1540	25	3045	0	0	[]	[]	5	75	"[3009,3010,3011,3012]"	0	[]	[]	"[[3012,1,3],[3012,1,2],[3012,1,1],[3012,1.6,3],[3012,1.6,2],[3012,1.6,1],[3012,10,3],[3012,10,2],[3012,10,1],[3012,10.6,3],[3012,10.6,2],[3012,10.6,1],[3012,11.2,3],[3012,11.2,2],[3012,11.2,1],[3012,11.8,3],[3012,11.8,1]]"	[]	26846		[]	[]
3047	111	resource/scene/bf001/bf001_merge.sce		0	834	1580	25	3046	0	0	[]	[]	5	76	"[3009,3010,3011,3012]"	0	[]	[]	"[[3011,1,3],[3011,1,2],[3011,1,1],[3011,1.6,3],[3011,1.6,2],[3011,1.6,1],[3011,10,3],[3011,10,2],[3011,10,1],[3011,10.6,3],[3011,10.6,2],[3011,10.6,1],[3011,11.2,3],[3011,11.2,2],[3011,11.2,1],[3011,11.8,3],[3011,11.8,2],[3011,11.8,1]]"	[]	27216		[]	[]
3048	111	resource/scene/bf001/bf001_merge.sce		0	850	1610	25	3047	0	0	[]	[]	5	77	"[3009,3010,3011,3012]"	0	"[[3009,-200,2],[3009,-170,3],[3009,-170,1],[3009,-90,2],[3009,-60,3],[3009,-60,1],[3010,20,2],[3010,50,3],[3010,50,1]]"	[]	"[[3011,1,2],[3012,1.5,3],[3012,1.7,1],[3009,2.5,2],[3009,3,1],[3009,3.3,3],[3010,5,1],[3010,5,3],[3012,7,3],[3012,7,1],[3011,7.4,2],[3010,10,2],[3009,10.3,3],[3009,10.3,1],[3011,15,3],[3011,15,2],[3011,15,1]]"	[]	27699		[]	[]
3049	111	resource/scene/bf001/bf001_merge.sce		0	866	1650	25	3048	0	0	[]	[]	5	78	"[3009,3010,3011,3012]"	0	[]	[]	"[[3011,1,2],[3012,1.5,3],[3012,1.7,1],[3009,2.5,2],[3009,3,1],[3009,3.3,3],[3010,5,1],[3010,5,3],[3012,7,3],[3012,7,1],[3011,7.4,2],[3010,10,2],[3009,10.3,3],[3009,10.3,1],[3012,15,3],[3012,15,2],[3012,15,1],[3012,16,3],[3012,16,2],[3012,16,1],[3011,17,3],[3011,17,2],[3011,17,1]]"	[]	28185		[]	[]
3050	111	resource/scene/bf001/bf001_merge.sce		0	882	1690	25	3049	0	0	[]	[]	5	79	"[3009,3010,3011,3012]"	3007	"[[3009,-200,1],[3009,-190,2],[3009,-180,3],[3009,-100,1],[3009,-90,2],[3009,-80,3],[3010,0,1],[3010,10,2],[3010,20,3],[3012,100,1],[3012,110,2],[3012,120,3],[3011,240,1],[3011,250,2],[3011,260,3]]"	[]	"[[3010,15,2],[3010,15.3,3],[3010,15.3,1],[3010,16,2],[3010,16.3,3],[3010,16.3,1]]"	"[3007,20]"	31162		[]	[]
3051	111	resource/scene/bf001/bf001_merge.sce		0	905	1740	25	3050	0	0	[]	[]	6	80	"[4056,4057,4059,4060,4062,4063]"	0	"[[4059,-120,1],[4059,-110,2],[4059,-100,3],[4059,-50,1],[4059,-40,2],[4059,-30,3],[4056,30,1],[4056,40,2],[4056,50,3],[4056,110,1],[4056,120,2],[4056,130,3],[4062,200,2]]"	[]	[]	[]	31624		[]	[]
3052	111	resource/scene/bf001/bf001_merge.sce		0	923	1780	25	3051	0	0	[]	[]	6	81	"[4056,4057,4059,4060,4062,4063]"	0	"[[4059,-120,1],[4059,-110,2],[4059,-100,3],[4059,-50,1],[4059,-40,2],[4059,-30,3],[4056,30,1],[4056,40,2],[4056,50,3],[4056,110,1],[4056,120,2],[4056,130,3],[4062,190,1],[4062,210,3]]"	[]	[]	[]	32005		[]	[]
3053	111	resource/scene/bf001/bf001_merge.sce		0	941	1820	25	3052	0	0	[]	[]	6	82	"[4056,4057,4059,4060,4062,4063]"	0	"[[4059,-120,1],[4059,-110,2],[4059,-100,3],[4059,-50,1],[4059,-40,2],[4059,-30,3],[4056,30,1],[4056,40,2],[4056,50,3],[4056,110,1],[4056,120,2],[4056,130,3],[4062,190,1],[4062,200,2],[4062,210,3]]"	[]	[]	[]	32503		[]	[]
3054	111	resource/scene/bf001/bf001_merge.sce		0	959	1870	25	3053	0	0	[]	[]	6	83	"[4056,4057,4059,4060,4062,4063]"	0	"[[4060,-120,1],[4060,-110,2],[4060,-100,3],[4059,-50,1],[4059,-40,2],[4059,-30,3],[4056,30,1],[4056,40,2],[4056,50,3],[4056,110,1],[4056,120,2],[4056,130,3],[4062,190,1],[4062,200,2],[4062,210,3]]"	[]	[]	[]	33005		[]	[]
3055	111	resource/scene/bf001/bf001_merge.sce		0	977	1910	25	3054	0	0	[]	[]	6	84	"[4056,4057,4059,4060,4062,4063]"	0	"[[4060,-120,1],[4060,-110,2],[4060,-100,3],[4059,-50,1],[4059,-40,2],[4059,-30,3],[4057,30,1],[4057,40,2],[4057,50,3],[4056,110,1],[4056,120,2],[4056,130,3],[4062,190,1],[4062,200,2],[4062,210,3]]"	[]	[]	[]	34123		[]	[]
3056	111	resource/scene/bf001/bf001_merge.sce		0	1013	1990	25	3055	0	0	[]	[]	6	85	"[4056,4057,4059,4060,4062,4063]"	0	"[[4060,-120,1],[4060,-110,2],[4060,-100,3],[4059,-50,1],[4059,-40,2],[4059,-30,3],[4057,30,1],[4057,40,2],[4057,50,3],[4056,110,1],[4056,120,2],[4056,130,3],[4063,190,1],[4063,200,2],[4063,210,3]]"	[]	[]	[]	34622		[]	[]
3057	111	resource/scene/bf001/bf001_merge.sce		0	1031	2040	25	3056	0	0	[]	[]	6	86	"[4056,4057,4059,4060,4062,4063]"	0	"[[4060,-120,1],[4060,-110,2],[4060,-100,3],[4060,-50,1],[4060,-40,2],[4060,-30,3],[4057,30,1],[4057,40,2],[4057,50,3],[4056,110,1],[4056,120,2],[4056,130,3],[4063,190,1],[4063,200,2],[4063,210,3]]"	[]	[]	[]	35154		[]	[]
3058	111	resource/scene/bf001/bf001_merge.sce		0	1049	2080	25	3057	0	0	[]	[]	6	87	"[4056,4057,4059,4060,4062,4063]"	0	"[[4060,-120,1],[4060,-110,2],[4060,-100,3],[4060,-50,1],[4060,-40,2],[4060,-30,3],[4057,30,1],[4057,40,2],[4057,50,3],[4057,110,1],[4057,120,2],[4057,130,3],[4063,190,1],[4063,200,2],[4063,210,3]]"	[]	[]	[]	35532		[]	[]
3059	111	resource/scene/bf001/bf001_merge.sce		0	1067	2120	25	3058	0	0	[]	[]	6	88	"[4056,4057,4059,4060,4062,4063]"	0	"[[4060,-120,1],[4060,-110,2],[4060,-100,3],[4060,-50,1],[4060,-40,2],[4060,-30,3],[4057,30,1],[4057,40,2],[4057,50,3],[4057,110,1],[4057,120,2],[4057,130,3],[4063,190,1],[4063,200,2],[4063,210,3],[4063,260,1],[4063,270,2],[4063,280,3]]"	[]	[]	[]	36059		[]	[]
3060	111	resource/scene/bf001/bf001_merge.sce		0	1085	2160	25	3059	0	0	[]	[]	6	89	"[4056,4057,4059,4060,4062,4063]"	4058	"[[4060,-210,2],[4060,-180,1],[4060,-160,3],[4057,-110,2],[4057,-70,1],[4057,-50,3],[4063,0,2],[4063,40,1],[4063,60,3]]"	"[4058,200,2]"	[]	[]	37454		[]	[]
3061	111	resource/scene/bf001/bf001_merge.sce		0	1112	2240	25	3060	0	0	[]	[]	7	90	"[4042,4043,4047,4048,4052,4053]"	0	"[[4052,-80,2],[4052,-40,1],[4052,-30,3],[4047,70,1],[4047,80,2],[4047,90,3],[4047,160,1],[4047,170,2],[4047,180,3],[4047,250,1],[4047,260,2],[4047,270,3]]"	[]	"[[4042,12,3],[4042,12,2],[4042,12,1],[4047,17,3],[4047,17,2],[4047,17,1]]"	[]	37802		[]	[]
3062	111	resource/scene/bf001/bf001_merge.sce		0	1132	2300	25	3061	0	0	[]	[]	7	91	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4047,70,1],[4047,80,2],[4047,90,3],[4047,160,1],[4047,170,2],[4047,180,3],[4047,250,1],[4047,260,2],[4047,270,3]]"	[]	"[[4042,12,3],[4042,12,2],[4042,12,1],[4047,17,3],[4047,17,2],[4047,17,1]]"	[]	38342		[]	[]
3063	111	resource/scene/bf001/bf001_merge.sce		0	1152	2360	25	3062	0	0	[]	[]	7	92	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4048,70,1],[4048,80,2],[4048,90,3],[4047,160,1],[4047,170,2],[4047,180,3],[4047,250,1],[4047,260,2],[4047,270,3]]"	[]	"[[4042,12,3],[4042,12,2],[4042,12,1],[4047,17,3],[4047,17,2],[4047,17,1]]"	[]	38881		[]	[]
3064	111	resource/scene/bf001/bf001_merge.sce		0	1172	2430	25	3063	0	0	[]	[]	7	93	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4048,70,1],[4048,80,2],[4048,90,3],[4048,160,1],[4048,170,2],[4048,180,3],[4047,250,1],[4047,260,2],[4047,270,3]]"	[]	"[[4042,12,3],[4042,12,2],[4042,12,1],[4047,17,3],[4047,17,2],[4047,17,1]]"	[]	39421		[]	[]
3065	111	resource/scene/bf001/bf001_merge.sce		0	1192	2490	25	3064	0	0	[]	[]	7	94	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4048,70,1],[4048,80,2],[4048,90,3],[4048,160,1],[4048,170,2],[4048,180,3],[4048,250,1],[4048,260,2],[4048,270,3]]"	[]	"[[4042,12,3],[4042,12,2],[4042,12,1],[4047,17,3],[4047,17,2],[4047,17,1]]"	[]	40382		[]	[]
3066	111	resource/scene/bf001/bf001_merge.sce		0	1232	2610	25	3065	0	0	[]	[]	7	95	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4048,70,1],[4048,80,2],[4048,90,3],[4048,160,1],[4048,170,2],[4048,180,3],[4048,250,1],[4048,260,2],[4048,270,3]]"	[]	"[[4043,12,3],[4043,12,2],[4043,12,1],[4047,17,3],[4047,17,2],[4047,17,1]]"	[]	40922		[]	[]
3067	111	resource/scene/bf001/bf001_merge.sce		0	1252	2680	25	3066	0	0	[]	[]	7	96	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4048,70,1],[4048,80,2],[4048,90,3],[4048,160,1],[4048,170,2],[4048,180,3],[4048,250,1],[4048,260,2],[4048,270,3]]"	[]	"[[4043,12,3],[4043,12,2],[4043,12,1],[4048,17,3],[4048,17,2],[4048,17,1]]"	[]	41309		[]	[]
3068	111	resource/scene/bf001/bf001_merge.sce		0	1272	2740	25	3067	0	0	[]	[]	7	97	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4048,70,1],[4048,80,2],[4048,90,3],[4048,160,1],[4048,170,2],[4048,180,3],[4048,250,1],[4048,260,2],[4048,270,3],[4042,250,1],[4042,260,2],[4042,270,3]]"	[]	"[[4043,15,3],[4043,15,2],[4043,15,1],[4048,20,3],[4048,20,2],[4048,20,1]]"	[]	41851		[]	[]
3069	111	resource/scene/bf001/bf001_merge.sce		0	1292	2800	25	3068	0	0	[]	[]	7	98	"[4042,4043,4047,4048,4052,4053]"	0	"[[4053,-80,2],[4053,-40,1],[4053,-30,3],[4048,70,1],[4048,80,2],[4048,90,3],[4048,160,1],[4048,170,2],[4048,180,3],[4048,250,1],[4048,260,2],[4048,270,3],[4043,250,1],[4043,260,2],[4043,270,3]]"	[]	"[[4043,15,3],[4043,15,2],[4043,15,1],[4048,20,3],[4048,20,2],[4048,20,1]]"	[]	42394		[]	[]
3070	111	resource/scene/bf001/bf001_merge.sce		0	1312	2860	25	3069	0	0	[]	[]	7	99	"[4042,4043,4047,4048,4052,4053]"	4020	"[[4053,-80,1],[4053,-70,2],[4053,-60,3],[4053,20,1],[4053,30,2],[4053,40,3],[4043,250,1],[4043,270,3]]"	"[4020,150,2]"	"[[4053,12,3],[4053,12,2],[4053,12,1],[4043,18,3],[4043,18,2],[4043,18,1],[4048,25,3],[4048,25,2],[4048,25,1]]"	[]	43851		[]	[]
3071	111	resource/scene/bf001/bf001_merge.sce		0	1338	2980	25	3070	0	0	[]	[]	8	100	"[4026,4027,4028,4029]"	0	"[[4026,-120,1],[4026,-110,2],[4026,-100,3],[4026,-40,1],[4026,-30,2],[4026,-20,3],[4026,40,1],[4026,50,2],[4026,60,3],[4026,120,1],[4026,130,2],[4026,140,3]]"	[]	[]	[]	44292		[]	[]
3072	111	resource/scene/bf001/bf001_merge.sce		0	1361	3060	25	3071	0	0	[]	[]	8	101	"[4026,4027,4028,4029]"	0	"[[4026,-120,1],[4026,-110,2],[4026,-100,3],[4026,-40,1],[4026,-30,2],[4026,-20,3],[4026,40,1],[4026,50,2],[4026,60,3],[4026,120,1],[4026,130,2],[4026,140,3],[4028,210,2]]"	[]	[]	[]	44876		[]	[]
3073	111	resource/scene/bf001/bf001_merge.sce		0	1384	3140	25	3072	0	0	[]	[]	8	102	"[4026,4027,4028,4029]"	0	"[[4026,-120,1],[4026,-110,2],[4026,-100,3],[4026,-40,1],[4026,-30,2],[4026,-20,3],[4026,40,1],[4026,50,2],[4026,60,3],[4026,120,1],[4026,130,2],[4026,140,3],[4028,200,1],[4028,220,3]]"	[]	[]	[]	45457		[]	[]
3074	111	resource/scene/bf001/bf001_merge.sce		0	1407	3220	25	3073	0	0	[]	[]	8	103	"[4026,4027,4028,4029]"	0	"[[4026,-120,1],[4026,-110,2],[4026,-100,3],[4026,-40,1],[4026,-30,2],[4026,-20,3],[4026,40,1],[4026,50,2],[4026,60,3],[4026,120,1],[4026,130,2],[4026,140,3],[4028,200,1],[4028,210,2],[4028,220,3]]"	[]	[]	[]	46041		[]	[]
3075	111	resource/scene/bf001/bf001_merge.sce		0	1430	3300	25	3074	0	0	[]	[]	8	104	"[4026,4027,4028,4029]"	0	"[[4027,-120,1],[4027,-110,2],[4027,-100,3],[4026,-40,1],[4026,-30,2],[4026,-20,3],[4026,40,1],[4026,50,2],[4026,60,3],[4026,120,1],[4026,130,2],[4026,140,3],[4028,200,1],[4028,210,2],[4028,220,3]]"	[]	[]	[]	47145		[]	[]
3076	111	resource/scene/bf001/bf001_merge.sce		0	1476	3460	25	3075	0	0	[]	[]	8	105	"[4026,4027,4028,4029]"	0	"[[4027,-120,1],[4027,-110,2],[4027,-100,3],[4027,-40,1],[4027,-30,2],[4027,-20,3],[4026,40,1],[4026,50,2],[4026,60,3],[4026,120,1],[4026,130,2],[4026,140,3],[4028,200,1],[4028,210,2],[4028,220,3]]"	[]	[]	[]	47729		[]	[]
3077	111	resource/scene/bf001/bf001_merge.sce		0	1499	3540	25	3076	0	0	[]	[]	8	106	"[4026,4027,4028,4029]"	0	"[[4027,-120,1],[4027,-110,2],[4027,-100,3],[4027,-40,1],[4027,-30,2],[4027,-20,3],[4027,40,1],[4027,50,2],[4027,60,3],[4026,120,1],[4026,130,2],[4026,140,3],[4028,200,1],[4028,210,2],[4028,220,3]]"	[]	[]	[]	48315		[]	[]
3078	111	resource/scene/bf001/bf001_merge.sce		0	1522	3620	25	3077	0	0	[]	[]	8	107	"[4026,4027,4028,4029]"	0	"[[4027,-120,1],[4027,-110,2],[4027,-100,3],[4027,-40,1],[4027,-30,2],[4027,-20,3],[4027,40,1],[4027,50,2],[4027,60,3],[4027,120,1],[4027,130,2],[4027,140,3],[4028,200,1],[4028,210,2],[4028,220,3]]"	[]	[]	[]	48715		[]	[]
3079	111	resource/scene/bf001/bf001_merge.sce		0	1545	3700	25	3078	0	0	[]	[]	8	108	"[4026,4027,4028,4029]"	0	"[[4027,-120,1],[4027,-110,2],[4027,-100,3],[4027,-40,1],[4027,-30,2],[4027,-20,3],[4027,40,1],[4027,50,2],[4027,60,3],[4027,120,1],[4027,130,2],[4027,140,3],[4029,200,1],[4029,210,2],[4029,220,3]]"	[]	[]	[]	49298		[]	[]
3080	111	resource/scene/bf001/bf001_merge.sce		0	1568	3780	25	3079	0	0	[]	[]	8	109	"[4026,4027,4028,4029]"	4025	"[[4026,-100,2],[4026,-70,1],[4026,-50,3],[4029,50,2],[4029,80,1],[4029,90,3]]"	[]	"[[4027,14,2],[4027,14.5,1],[4027,14.6,3],[4027,14.9,1],[4027,15,3],[4028,15.2,1],[4028,15.3,3]]"	"[4025,15]"	51380		[]	[]
3081	111	resource/scene/bf001/bf001_merge.sce		0	1593	3890	200	3080	0	0	[]	[]	9	110	[]	0	[]	[]	[]	[]	51918		[]	[]
3082	111	resource/scene/bf001/bf001_merge.sce		0	1618	4000	25	3081	0	0	[]	[]	9	111	[]	0	[]	[]	[]	[]	52326		[]	[]
3083	111	resource/scene/bf001/bf001_merge.sce		0	1643	4110	25	3082	0	0	[]	[]	9	112	[]	0	[]	[]	[]	[]	52955		[]	[]
3084	111	resource/scene/bf001/bf001_merge.sce		0	1668	4230	25	3083	0	0	[]	[]	9	113	[]	0	[]	[]	[]	[]	53582		[]	[]
3085	111	resource/scene/bf001/bf001_merge.sce		0	1693	4340	25	3084	0	0	[]	[]	9	114	[]	0	[]	[]	[]	[]	54624		[]	[]
3086	111	resource/scene/bf001/bf001_merge.sce		0	1743	4560	25	3085	0	0	[]	[]	9	115	[]	0	[]	[]	[]	[]	55256		[]	[]
3087	111	resource/scene/bf001/bf001_merge.sce		0	1768	4680	25	3086	0	0	[]	[]	9	116	[]	0	[]	[]	[]	[]	55888		[]	[]
3088	111	resource/scene/bf001/bf001_merge.sce		0	1793	4790	25	3087	0	0	[]	[]	9	117	[]	0	[]	[]	[]	[]	56291		[]	[]
3089	111	resource/scene/bf001/bf001_merge.sce		0	1818	4900	25	3088	0	0	[]	[]	9	118	[]	0	[]	[]	[]	[]	56923		[]	[]
3090	111	resource/scene/bf001/bf001_merge.sce		0	1843	5010	25	3089	0	0	[]	[]	9	119	[]	0	[]	[]	[]	[]	60420		[]	[]
3091	111	resource/scene/bf001/bf001_merge.sce		0	1873	5150	25	3090	0	0	[]	[]	10	120	[]	0	[]	[]	[]	[]	60769		[]	[]
3092	111	resource/scene/bf001/bf001_merge.sce		0	1900	5290	25	3091	0	0	[]	[]	10	121	[]	0	[]	[]	[]	[]	61413		[]	[]
