number	number	number	number	number	number	number	number	number	number	number
5871	71	59	568	497	426	497	3266	0	0	0
5872	72	59	576	504	432	504	3312	0	0	0
5873	73	59	584	511	438	511	3358	0	0	0
5874	74	59	592	518	444	518	3404	0	0	0
5875	75	59	600	525	450	525	3450	0	0	0
5876	76	59	608	532	456	532	3496	0	0	0
5877	77	59	616	539	462	539	3542	0	0	0
5878	78	59	624	546	468	546	3588	0	0	0
5879	79	59	632	553	474	553	3634	0	0	0
5880	80	59	640	560	480	560	3680	0	0	0
5881	81	59	648	567	486	567	3726	0	0	0
5882	82	59	656	574	492	574	3772	0	0	0
5883	83	59	664	581	498	581	3818	0	0	0
5884	84	59	672	588	504	588	3864	0	0	0
5885	85	59	680	595	510	595	3910	0	0	0
5886	86	59	688	602	516	602	3956	0	0	0
5887	87	59	696	609	522	609	4002	0	0	0
5888	88	59	704	616	528	616	4048	0	0	0
5889	89	59	712	623	534	623	4094	0	0	0
5890	90	59	720	630	540	630	4140	0	0	0
5891	91	59	728	637	546	637	4186	0	0	0
5892	92	59	736	644	552	644	4232	0	0	0
5893	93	59	744	651	558	651	4278	0	0	0
5894	94	59	752	658	564	658	4324	0	0	0
5895	95	59	760	665	570	665	4370	0	0	0
5896	96	59	768	672	576	672	4416	0	0	0
5897	97	59	776	679	582	679	4462	0	0	0
5898	98	59	784	686	588	686	4508	0	0	0
5899	99	59	792	693	594	693	4554	0	0	0
5900	100	59	800	700	600	700	4600	0	0	0
5901	1	60	6	7	8	6	78	0	0	0
5902	2	60	12	14	16	12	156	0	0	0
5903	3	60	18	21	24	18	234	0	0	0
5904	4	60	24	28	32	24	312	0	0	0
5905	5	60	30	35	40	30	390	0	0	0
5906	6	60	36	42	48	36	468	0	0	0
5907	7	60	42	49	56	42	546	0	0	0
5908	8	60	48	56	64	48	624	0	0	0
5909	9	60	54	63	72	54	702	0	0	0
5910	10	60	60	70	80	60	780	0	0	0
5911	11	60	66	77	88	66	858	0	0	0
5912	12	60	72	84	96	72	936	0	0	0
5913	13	60	78	91	104	78	1014	0	0	0
5914	14	60	84	98	112	84	1092	0	0	0
5915	15	60	90	105	120	90	1170	0	0	0
5916	16	60	96	112	128	96	1248	0	0	0
5917	17	60	102	119	136	102	1326	0	0	0
5918	18	60	108	126	144	108	1404	0	0	0
5919	19	60	114	133	152	114	1482	0	0	0
5920	20	60	120	140	160	120	1560	0	0	0
5921	21	60	126	147	168	126	1638	0	0	0
5922	22	60	132	154	176	132	1716	0	0	0
5923	23	60	138	161	184	138	1794	0	0	0
5924	24	60	144	168	192	144	1872	0	0	0
5925	25	60	150	175	200	150	1950	0	0	0
5926	26	60	156	182	208	156	2028	0	0	0
5927	27	60	162	189	216	162	2106	0	0	0
5928	28	60	168	196	224	168	2184	0	0	0
5929	29	60	174	203	232	174	2262	0	0	0
5930	30	60	180	210	240	180	2340	0	0	0
5931	31	60	186	217	248	186	2418	0	0	0
5932	32	60	192	224	256	192	2496	0	0	0
5933	33	60	198	231	264	198	2574	0	0	0
5934	34	60	204	238	272	204	2652	0	0	0
5935	35	60	210	245	280	210	2730	0	0	0
5936	36	60	216	252	288	216	2808	0	0	0
5937	37	60	222	259	296	222	2886	0	0	0
5938	38	60	228	266	304	228	2964	0	0	0
5939	39	60	234	273	312	234	3042	0	0	0
5940	40	60	240	280	320	240	3120	0	0	0
5941	41	60	246	287	328	246	3198	0	0	0
5942	42	60	252	294	336	252	3276	0	0	0
5943	43	60	258	301	344	258	3354	0	0	0
5944	44	60	264	308	352	264	3432	0	0	0
5945	45	60	270	315	360	270	3510	0	0	0
5946	46	60	276	322	368	276	3588	0	0	0
5947	47	60	282	329	376	282	3666	0	0	0
5948	48	60	288	336	384	288	3744	0	0	0
5949	49	60	294	343	392	294	3822	0	0	0
5950	50	60	300	350	400	300	3900	0	0	0
5951	51	60	306	357	408	306	3978	0	0	0
5952	52	60	312	364	416	312	4056	0	0	0
5953	53	60	318	371	424	318	4134	0	0	0
5954	54	60	324	378	432	324	4212	0	0	0
5955	55	60	330	385	440	330	4290	0	0	0
5956	56	60	336	392	448	336	4368	0	0	0
5957	57	60	342	399	456	342	4446	0	0	0
5958	58	60	348	406	464	348	4524	0	0	0
5959	59	60	354	413	472	354	4602	0	0	0
5960	60	60	360	420	480	360	4680	0	0	0
5961	61	60	366	427	488	366	4758	0	0	0
5962	62	60	372	434	496	372	4836	0	0	0
5963	63	60	378	441	504	378	4914	0	0	0
5964	64	60	384	448	512	384	4992	0	0	0
5965	65	60	390	455	520	390	5070	0	0	0
5966	66	60	396	462	528	396	5148	0	0	0
5967	67	60	402	469	536	402	5226	0	0	0
5968	68	60	408	476	544	408	5304	0	0	0
5969	69	60	414	483	552	414	5382	0	0	0
5970	70	60	420	490	560	420	5460	0	0	0
5971	71	60	426	497	568	426	5538	0	0	0
5972	72	60	432	504	576	432	5616	0	0	0
5973	73	60	438	511	584	438	5694	0	0	0
5974	74	60	444	518	592	444	5772	0	0	0
5975	75	60	450	525	600	450	5850	0	0	0
5976	76	60	456	532	608	456	5928	0	0	0
5977	77	60	462	539	616	462	6006	0	0	0
5978	78	60	468	546	624	468	6084	0	0	0
5979	79	60	474	553	632	474	6162	0	0	0
5980	80	60	480	560	640	480	6240	0	0	0
5981	81	60	486	567	648	486	6318	0	0	0
5982	82	60	492	574	656	492	6396	0	0	0
5983	83	60	498	581	664	498	6474	0	0	0
5984	84	60	504	588	672	504	6552	0	0	0
5985	85	60	510	595	680	510	6630	0	0	0
5986	86	60	516	602	688	516	6708	0	0	0
5987	87	60	522	609	696	522	6786	0	0	0
5988	88	60	528	616	704	528	6864	0	0	0
5989	89	60	534	623	712	534	6942	0	0	0
5990	90	60	540	630	720	540	7020	0	0	0
5991	91	60	546	637	728	546	7098	0	0	0
5992	92	60	552	644	736	552	7176	0	0	0
5993	93	60	558	651	744	558	7254	0	0	0
5994	94	60	564	658	752	564	7332	0	0	0
5995	95	60	570	665	760	570	7410	0	0	0
5996	96	60	576	672	768	576	7488	0	0	0
5997	97	60	582	679	776	582	7566	0	0	0
5998	98	60	588	686	784	588	7644	0	0	0
5999	99	60	594	693	792	594	7722	0	0	0
6000	100	60	600	700	800	600	7800	0	0	0
6001	1	61	13	6	6	7	32	0	0	0
6002	2	61	26	12	12	14	64	0	0	0
6003	3	61	39	18	18	21	96	0	0	0
6004	4	61	52	24	24	28	128	0	0	0
6005	5	61	65	30	30	35	160	0	0	0
6006	6	61	78	36	36	42	192	0	0	0
6007	7	61	91	42	42	49	224	0	0	0
6008	8	61	104	48	48	56	256	0	0	0
6009	9	61	117	54	54	63	288	0	0	0
6010	10	61	130	60	60	70	320	0	0	0
6011	11	61	143	66	66	77	352	0	0	0
6012	12	61	156	72	72	84	384	0	0	0
6013	13	61	169	78	78	91	416	0	0	0
6014	14	61	182	84	84	98	448	0	0	0
6015	15	61	195	90	90	105	480	0	0	0
6016	16	61	208	96	96	112	512	0	0	0
6017	17	61	221	102	102	119	544	0	0	0
6018	18	61	234	108	108	126	576	0	0	0
6019	19	61	247	114	114	133	608	0	0	0
6020	20	61	260	120	120	140	640	0	0	0
6021	21	61	273	126	126	147	672	0	0	0
6022	22	61	286	132	132	154	704	0	0	0
6023	23	61	299	138	138	161	736	0	0	0
6024	24	61	312	144	144	168	768	0	0	0
6025	25	61	325	150	150	175	800	0	0	0
6026	26	61	338	156	156	182	832	0	0	0
6027	27	61	351	162	162	189	864	0	0	0
6028	28	61	364	168	168	196	896	0	0	0
6029	29	61	377	174	174	203	928	0	0	0
6030	30	61	390	180	180	210	960	0	0	0
6031	31	61	403	186	186	217	992	0	0	0
6032	32	61	416	192	192	224	1024	0	0	0
6033	33	61	429	198	198	231	1056	0	0	0
6034	34	61	442	204	204	238	1088	0	0	0
6035	35	61	455	210	210	245	1120	0	0	0
6036	36	61	468	216	216	252	1152	0	0	0
6037	37	61	481	222	222	259	1184	0	0	0
6038	38	61	494	228	228	266	1216	0	0	0
6039	39	61	507	234	234	273	1248	0	0	0
6040	40	61	520	240	240	280	1280	0	0	0
6041	41	61	533	246	246	287	1312	0	0	0
6042	42	61	546	252	252	294	1344	0	0	0
6043	43	61	559	258	258	301	1376	0	0	0
6044	44	61	572	264	264	308	1408	0	0	0
6045	45	61	585	270	270	315	1440	0	0	0
6046	46	61	598	276	276	322	1472	0	0	0
6047	47	61	611	282	282	329	1504	0	0	0
6048	48	61	624	288	288	336	1536	0	0	0
6049	49	61	637	294	294	343	1568	0	0	0
6050	50	61	650	300	300	350	1600	0	0	0
6051	51	61	663	306	306	357	1632	0	0	0
6052	52	61	676	312	312	364	1664	0	0	0
6053	53	61	689	318	318	371	1696	0	0	0
6054	54	61	702	324	324	378	1728	0	0	0
6055	55	61	715	330	330	385	1760	0	0	0
6056	56	61	728	336	336	392	1792	0	0	0
6057	57	61	741	342	342	399	1824	0	0	0
6058	58	61	754	348	348	406	1856	0	0	0
6059	59	61	767	354	354	413	1888	0	0	0
6060	60	61	780	360	360	420	1920	0	0	0
6061	61	61	793	366	366	427	1952	0	0	0
6062	62	61	806	372	372	434	1984	0	0	0
6063	63	61	819	378	378	441	2016	0	0	0
6064	64	61	832	384	384	448	2048	0	0	0
6065	65	61	845	390	390	455	2080	0	0	0
6066	66	61	858	396	396	462	2112	0	0	0
6067	67	61	871	402	402	469	2144	0	0	0
6068	68	61	884	408	408	476	2176	0	0	0
6069	69	61	897	414	414	483	2208	0	0	0
6070	70	61	910	420	420	490	2240	0	0	0
6071	71	61	923	426	426	497	2272	0	0	0
6072	72	61	936	432	432	504	2304	0	0	0
6073	73	61	949	438	438	511	2336	0	0	0
6074	74	61	962	444	444	518	2368	0	0	0
6075	75	61	975	450	450	525	2400	0	0	0
6076	76	61	988	456	456	532	2432	0	0	0
6077	77	61	1001	462	462	539	2464	0	0	0
6078	78	61	1014	468	468	546	2496	0	0	0
6079	79	61	1027	474	474	553	2528	0	0	0
6080	80	61	1040	480	480	560	2560	0	0	0
6081	81	61	1053	486	486	567	2592	0	0	0
6082	82	61	1066	492	492	574	2624	0	0	0
6083	83	61	1079	498	498	581	2656	0	0	0
6084	84	61	1092	504	504	588	2688	0	0	0
6085	85	61	1105	510	510	595	2720	0	0	0
6086	86	61	1118	516	516	602	2752	0	0	0
6087	87	61	1131	522	522	609	2784	0	0	0
6088	88	61	1144	528	528	616	2816	0	0	0
6089	89	61	1157	534	534	623	2848	0	0	0
6090	90	61	1170	540	540	630	2880	0	0	0
6091	91	61	1183	546	546	637	2912	0	0	0
6092	92	61	1196	552	552	644	2944	0	0	0
6093	93	61	1209	558	558	651	2976	0	0	0
6094	94	61	1222	564	564	658	3008	0	0	0
6095	95	61	1235	570	570	665	3040	0	0	0
6096	96	61	1248	576	576	672	3072	0	0	0
6097	97	61	1261	582	582	679	3104	0	0	0
6098	98	61	1274	588	588	686	3136	0	0	0
6099	99	61	1287	594	594	693	3168	0	0	0
6100	100	61	1300	600	600	700	3200	0	0	0
6101	1	62	6	7	11	8	38	0	0	0
6102	2	62	12	14	22	16	76	0	0	0
6103	3	62	18	21	33	24	114	0	0	0
6104	4	62	24	28	44	32	152	0	0	0
6105	5	62	30	35	55	40	190	0	0	0
6106	6	62	36	42	66	48	228	0	0	0
6107	7	62	42	49	77	56	266	0	0	0
6108	8	62	48	56	88	64	304	0	0	0
6109	9	62	54	63	99	72	342	0	0	0
6110	10	62	60	70	110	80	380	0	0	0
6111	11	62	66	77	121	88	418	0	0	0
6112	12	62	72	84	132	96	456	0	0	0
6113	13	62	78	91	143	104	494	0	0	0
6114	14	62	84	98	154	112	532	0	0	0
6115	15	62	90	105	165	120	570	0	0	0
6116	16	62	96	112	176	128	608	0	0	0
6117	17	62	102	119	187	136	646	0	0	0
6118	18	62	108	126	198	144	684	0	0	0
6119	19	62	114	133	209	152	722	0	0	0
6120	20	62	120	140	220	160	760	0	0	0
6121	21	62	126	147	231	168	798	0	0	0
6122	22	62	132	154	242	176	836	0	0	0
6123	23	62	138	161	253	184	874	0	0	0
6124	24	62	144	168	264	192	912	0	0	0
6125	25	62	150	175	275	200	950	0	0	0
6126	26	62	156	182	286	208	988	0	0	0
6127	27	62	162	189	297	216	1026	0	0	0
6128	28	62	168	196	308	224	1064	0	0	0
6129	29	62	174	203	319	232	1102	0	0	0
6130	30	62	180	210	330	240	1140	0	0	0
6131	31	62	186	217	341	248	1178	0	0	0
6132	32	62	192	224	352	256	1216	0	0	0
6133	33	62	198	231	363	264	1254	0	0	0
6134	34	62	204	238	374	272	1292	0	0	0
6135	35	62	210	245	385	280	1330	0	0	0
6136	36	62	216	252	396	288	1368	0	0	0
6137	37	62	222	259	407	296	1406	0	0	0
6138	38	62	228	266	418	304	1444	0	0	0
6139	39	62	234	273	429	312	1482	0	0	0
6140	40	62	240	280	440	320	1520	0	0	0
6141	41	62	246	287	451	328	1558	0	0	0
6142	42	62	252	294	462	336	1596	0	0	0
6143	43	62	258	301	473	344	1634	0	0	0
6144	44	62	264	308	484	352	1672	0	0	0
6145	45	62	270	315	495	360	1710	0	0	0
6146	46	62	276	322	506	368	1748	0	0	0
6147	47	62	282	329	517	376	1786	0	0	0
6148	48	62	288	336	528	384	1824	0	0	0
6149	49	62	294	343	539	392	1862	0	0	0
6150	50	62	300	350	550	400	1900	0	0	0
6151	51	62	306	357	561	408	1938	0	0	0
6152	52	62	312	364	572	416	1976	0	0	0
6153	53	62	318	371	583	424	2014	0	0	0
6154	54	62	324	378	594	432	2052	0	0	0
6155	55	62	330	385	605	440	2090	0	0	0
6156	56	62	336	392	616	448	2128	0	0	0
6157	57	62	342	399	627	456	2166	0	0	0
6158	58	62	348	406	638	464	2204	0	0	0
6159	59	62	354	413	649	472	2242	0	0	0
6160	60	62	360	420	660	480	2280	0	0	0
6161	61	62	366	427	671	488	2318	0	0	0
6162	62	62	372	434	682	496	2356	0	0	0
6163	63	62	378	441	693	504	2394	0	0	0
6164	64	62	384	448	704	512	2432	0	0	0
6165	65	62	390	455	715	520	2470	0	0	0
6166	66	62	396	462	726	528	2508	0	0	0
6167	67	62	402	469	737	536	2546	0	0	0
6168	68	62	408	476	748	544	2584	0	0	0
6169	69	62	414	483	759	552	2622	0	0	0
6170	70	62	420	490	770	560	2660	0	0	0
6171	71	62	426	497	781	568	2698	0	0	0
6172	72	62	432	504	792	576	2736	0	0	0
6173	73	62	438	511	803	584	2774	0	0	0
6174	74	62	444	518	814	592	2812	0	0	0
6175	75	62	450	525	825	600	2850	0	0	0
6176	76	62	456	532	836	608	2888	0	0	0
6177	77	62	462	539	847	616	2926	0	0	0
6178	78	62	468	546	858	624	2964	0	0	0
6179	79	62	474	553	869	632	3002	0	0	0
6180	80	62	480	560	880	640	3040	0	0	0
6181	81	62	486	567	891	648	3078	0	0	0
6182	82	62	492	574	902	656	3116	0	0	0
6183	83	62	498	581	913	664	3154	0	0	0
6184	84	62	504	588	924	672	3192	0	0	0
6185	85	62	510	595	935	680	3230	0	0	0
6186	86	62	516	602	946	688	3268	0	0	0
6187	87	62	522	609	957	696	3306	0	0	0
6188	88	62	528	616	968	704	3344	0	0	0
6189	89	62	534	623	979	712	3382	0	0	0
6190	90	62	540	630	990	720	3420	0	0	0
6191	91	62	546	637	1001	728	3458	0	0	0
6192	92	62	552	644	1012	736	3496	0	0	0
6193	93	62	558	651	1023	744	3534	0	0	0
6194	94	62	564	658	1034	752	3572	0	0	0
6195	95	62	570	665	1045	760	3610	0	0	0
6196	96	62	576	672	1056	768	3648	0	0	0
6197	97	62	582	679	1067	776	3686	0	0	0
6198	98	62	588	686	1078	784	3724	0	0	0
6199	99	62	594	693	1089	792	3762	0	0	0
6200	100	62	600	700	1100	800	3800	0	0	0
6201	1	63	7	8	6	6	38	0	0	0
6202	2	63	14	16	12	12	76	0	0	0
6203	3	63	21	24	18	18	114	0	0	0
6204	4	63	28	32	24	24	152	0	0	0
6205	5	63	35	40	30	30	190	0	0	0
6206	6	63	42	48	36	36	228	0	0	0
6207	7	63	49	56	42	42	266	0	0	0
6208	8	63	56	64	48	48	304	0	0	0
6209	9	63	63	72	54	54	342	0	0	0
6210	10	63	70	80	60	60	380	0	0	0
6211	11	63	77	88	66	66	418	0	0	0
6212	12	63	84	96	72	72	456	0	0	0
6213	13	63	91	104	78	78	494	0	0	0
6214	14	63	98	112	84	84	532	0	0	0
6215	15	63	105	120	90	90	570	0	0	0
6216	16	63	112	128	96	96	608	0	0	0
6217	17	63	119	136	102	102	646	0	0	0
6218	18	63	126	144	108	108	684	0	0	0
6219	19	63	133	152	114	114	722	0	0	0
6220	20	63	140	160	120	120	760	0	0	0
6221	21	63	147	168	126	126	798	0	0	0
6222	22	63	154	176	132	132	836	0	0	0
6223	23	63	161	184	138	138	874	0	0	0
6224	24	63	168	192	144	144	912	0	0	0
6225	25	63	175	200	150	150	950	0	0	0
6226	26	63	182	208	156	156	988	0	0	0
6227	27	63	189	216	162	162	1026	0	0	0
6228	28	63	196	224	168	168	1064	0	0	0
6229	29	63	203	232	174	174	1102	0	0	0
6230	30	63	210	240	180	180	1140	0	0	0
6231	31	63	217	248	186	186	1178	0	0	0
6232	32	63	224	256	192	192	1216	0	0	0
6233	33	63	231	264	198	198	1254	0	0	0
6234	34	63	238	272	204	204	1292	0	0	0
6235	35	63	245	280	210	210	1330	0	0	0
6236	36	63	252	288	216	216	1368	0	0	0
6237	37	63	259	296	222	222	1406	0	0	0
6238	38	63	266	304	228	228	1444	0	0	0
6239	39	63	273	312	234	234	1482	0	0	0
6240	40	63	280	320	240	240	1520	0	0	0
6241	41	63	287	328	246	246	1558	0	0	0
6242	42	63	294	336	252	252	1596	0	0	0
6243	43	63	301	344	258	258	1634	0	0	0
6244	44	63	308	352	264	264	1672	0	0	0
6245	45	63	315	360	270	270	1710	0	0	0
6246	46	63	322	368	276	276	1748	0	0	0
6247	47	63	329	376	282	282	1786	0	0	0
6248	48	63	336	384	288	288	1824	0	0	0
6249	49	63	343	392	294	294	1862	0	0	0
6250	50	63	350	400	300	300	1900	0	0	0
6251	51	63	357	408	306	306	1938	0	0	0
6252	52	63	364	416	312	312	1976	0	0	0
6253	53	63	371	424	318	318	2014	0	0	0
6254	54	63	378	432	324	324	2052	0	0	0
6255	55	63	385	440	330	330	2090	0	0	0
6256	56	63	392	448	336	336	2128	0	0	0
6257	57	63	399	456	342	342	2166	0	0	0
6258	58	63	406	464	348	348	2204	0	0	0
6259	59	63	413	472	354	354	2242	0	0	0
6260	60	63	420	480	360	360	2280	0	0	0
6261	61	63	427	488	366	366	2318	0	0	0
6262	62	63	434	496	372	372	2356	0	0	0
6263	63	63	441	504	378	378	2394	0	0	0
6264	64	63	448	512	384	384	2432	0	0	0
6265	65	63	455	520	390	390	2470	0	0	0
6266	66	63	462	528	396	396	2508	0	0	0
6267	67	63	469	536	402	402	2546	0	0	0
6268	68	63	476	544	408	408	2584	0	0	0
6269	69	63	483	552	414	414	2622	0	0	0
6270	70	63	490	560	420	420	2660	0	0	0
6271	71	63	497	568	426	426	2698	0	0	0
6272	72	63	504	576	432	432	2736	0	0	0
6273	73	63	511	584	438	438	2774	0	0	0
6274	74	63	518	592	444	444	2812	0	0	0
6275	75	63	525	600	450	450	2850	0	0	0
6276	76	63	532	608	456	456	2888	0	0	0
6277	77	63	539	616	462	462	2926	0	0	0
6278	78	63	546	624	468	468	2964	0	0	0
6279	79	63	553	632	474	474	3002	0	0	0
6280	80	63	560	640	480	480	3040	0	0	0
6281	81	63	567	648	486	486	3078	0	0	0
6282	82	63	574	656	492	492	3116	0	0	0
6283	83	63	581	664	498	498	3154	0	0	0
6284	84	63	588	672	504	504	3192	0	0	0
6285	85	63	595	680	510	510	3230	0	0	0
6286	86	63	602	688	516	516	3268	0	0	0
6287	87	63	609	696	522	522	3306	0	0	0
6288	88	63	616	704	528	528	3344	0	0	0
6289	89	63	623	712	534	534	3382	0	0	0
6290	90	63	630	720	540	540	3420	0	0	0
6291	91	63	637	728	546	546	3458	0	0	0
6292	92	63	644	736	552	552	3496	0	0	0
6293	93	63	651	744	558	558	3534	0	0	0
6294	94	63	658	752	564	564	3572	0	0	0
6295	95	63	665	760	570	570	3610	0	0	0
6296	96	63	672	768	576	576	3648	0	0	0
6297	97	63	679	776	582	582	3686	0	0	0
6298	98	63	686	784	588	588	3724	0	0	0
6299	99	63	693	792	594	594	3762	0	0	0
6300	100	63	700	800	600	600	3800	0	0	0
6301	1	64	7	8	6	10	39	0	0	0
6302	2	64	14	16	12	20	78	0	0	0
6303	3	64	21	24	18	30	117	0	0	0
6304	4	64	28	32	24	40	156	0	0	0
6305	5	64	35	40	30	50	195	0	0	0
6306	6	64	42	48	36	60	234	0	0	0
6307	7	64	49	56	42	70	273	0	0	0
6308	8	64	56	64	48	80	312	0	0	0
6309	9	64	63	72	54	90	351	0	0	0
6310	10	64	70	80	60	100	390	0	0	0
6311	11	64	77	88	66	110	429	0	0	0
6312	12	64	84	96	72	120	468	0	0	0
6313	13	64	91	104	78	130	507	0	0	0
6314	14	64	98	112	84	140	546	0	0	0
6315	15	64	105	120	90	150	585	0	0	0
6316	16	64	112	128	96	160	624	0	0	0
6317	17	64	119	136	102	170	663	0	0	0
6318	18	64	126	144	108	180	702	0	0	0
6319	19	64	133	152	114	190	741	0	0	0
6320	20	64	140	160	120	200	780	0	0	0
6321	21	64	147	168	126	210	819	0	0	0
6322	22	64	154	176	132	220	858	0	0	0
6323	23	64	161	184	138	230	897	0	0	0
6324	24	64	168	192	144	240	936	0	0	0
6325	25	64	175	200	150	250	975	0	0	0
6326	26	64	182	208	156	260	1014	0	0	0
6327	27	64	189	216	162	270	1053	0	0	0
6328	28	64	196	224	168	280	1092	0	0	0
6329	29	64	203	232	174	290	1131	0	0	0
6330	30	64	210	240	180	300	1170	0	0	0
6331	31	64	217	248	186	310	1209	0	0	0
6332	32	64	224	256	192	320	1248	0	0	0
6333	33	64	231	264	198	330	1287	0	0	0
6334	34	64	238	272	204	340	1326	0	0	0
6335	35	64	245	280	210	350	1365	0	0	0
6336	36	64	252	288	216	360	1404	0	0	0
6337	37	64	259	296	222	370	1443	0	0	0
6338	38	64	266	304	228	380	1482	0	0	0
6339	39	64	273	312	234	390	1521	0	0	0
6340	40	64	280	320	240	400	1560	0	0	0
6341	41	64	287	328	246	410	1599	0	0	0
6342	42	64	294	336	252	420	1638	0	0	0
6343	43	64	301	344	258	430	1677	0	0	0
6344	44	64	308	352	264	440	1716	0	0	0
6345	45	64	315	360	270	450	1755	0	0	0
6346	46	64	322	368	276	460	1794	0	0	0
6347	47	64	329	376	282	470	1833	0	0	0
6348	48	64	336	384	288	480	1872	0	0	0
6349	49	64	343	392	294	490	1911	0	0	0
6350	50	64	350	400	300	500	1950	0	0	0
6351	51	64	357	408	306	510	1989	0	0	0
6352	52	64	364	416	312	520	2028	0	0	0
6353	53	64	371	424	318	530	2067	0	0	0
6354	54	64	378	432	324	540	2106	0	0	0
6355	55	64	385	440	330	550	2145	0	0	0
6356	56	64	392	448	336	560	2184	0	0	0
6357	57	64	399	456	342	570	2223	0	0	0
6358	58	64	406	464	348	580	2262	0	0	0
6359	59	64	413	472	354	590	2301	0	0	0
6360	60	64	420	480	360	600	2340	0	0	0
6361	61	64	427	488	366	610	2379	0	0	0
6362	62	64	434	496	372	620	2418	0	0	0
6363	63	64	441	504	378	630	2457	0	0	0
6364	64	64	448	512	384	640	2496	0	0	0
6365	65	64	455	520	390	650	2535	0	0	0
6366	66	64	462	528	396	660	2574	0	0	0
6367	67	64	469	536	402	670	2613	0	0	0
6368	68	64	476	544	408	680	2652	0	0	0
6369	69	64	483	552	414	690	2691	0	0	0
6370	70	64	490	560	420	700	2730	0	0	0
6371	71	64	497	568	426	710	2769	0	0	0
6372	72	64	504	576	432	720	2808	0	0	0
6373	73	64	511	584	438	730	2847	0	0	0
6374	74	64	518	592	444	740	2886	0	0	0
6375	75	64	525	600	450	750	2925	0	0	0
6376	76	64	532	608	456	760	2964	0	0	0
6377	77	64	539	616	462	770	3003	0	0	0
6378	78	64	546	624	468	780	3042	0	0	0
6379	79	64	553	632	474	790	3081	0	0	0
6380	80	64	560	640	480	800	3120	0	0	0
6381	81	64	567	648	486	810	3159	0	0	0
6382	82	64	574	656	492	820	3198	0	0	0
6383	83	64	581	664	498	830	3237	0	0	0
6384	84	64	588	672	504	840	3276	0	0	0
6385	85	64	595	680	510	850	3315	0	0	0
6386	86	64	602	688	516	860	3354	0	0	0
6387	87	64	609	696	522	870	3393	0	0	0
6388	88	64	616	704	528	880	3432	0	0	0
6389	89	64	623	712	534	890	3471	0	0	0
6390	90	64	630	720	540	900	3510	0	0	0
6391	91	64	637	728	546	910	3549	0	0	0
6392	92	64	644	736	552	920	3588	0	0	0
6393	93	64	651	744	558	930	3627	0	0	0
6394	94	64	658	752	564	940	3666	0	0	0
6395	95	64	665	760	570	950	3705	0	0	0
6396	96	64	672	768	576	960	3744	0	0	0
6397	97	64	679	776	582	970	3783	0	0	0
6398	98	64	686	784	588	980	3822	0	0	0
6399	99	64	693	792	594	990	3861	0	0	0
6400	100	64	700	800	600	1000	3900	0	0	0
6401	1	65	8	12	6	6	31	0	0	0
6402	2	65	16	24	12	12	62	0	0	0
6403	3	65	24	36	18	18	93	0	0	0
6404	4	65	32	48	24	24	124	0	0	0
6405	5	65	40	60	30	30	155	0	0	0
6406	6	65	48	72	36	36	186	0	0	0
6407	7	65	56	84	42	42	217	0	0	0
6408	8	65	64	96	48	48	248	0	0	0
6409	9	65	72	108	54	54	279	0	0	0
6410	10	65	80	120	60	60	310	0	0	0
6411	11	65	88	132	66	66	341	0	0	0
6412	12	65	96	144	72	72	372	0	0	0
6413	13	65	104	156	78	78	403	0	0	0
6414	14	65	112	168	84	84	434	0	0	0
6415	15	65	120	180	90	90	465	0	0	0
6416	16	65	128	192	96	96	496	0	0	0
6417	17	65	136	204	102	102	527	0	0	0
6418	18	65	144	216	108	108	558	0	0	0
6419	19	65	152	228	114	114	589	0	0	0
6420	20	65	160	240	120	120	620	0	0	0
6421	21	65	168	252	126	126	651	0	0	0
6422	22	65	176	264	132	132	682	0	0	0
6423	23	65	184	276	138	138	713	0	0	0
6424	24	65	192	288	144	144	744	0	0	0
6425	25	65	200	300	150	150	775	0	0	0
6426	26	65	208	312	156	156	806	0	0	0
6427	27	65	216	324	162	162	837	0	0	0
6428	28	65	224	336	168	168	868	0	0	0
6429	29	65	232	348	174	174	899	0	0	0
6430	30	65	240	360	180	180	930	0	0	0
6431	31	65	248	372	186	186	961	0	0	0
6432	32	65	256	384	192	192	992	0	0	0
6433	33	65	264	396	198	198	1023	0	0	0
6434	34	65	272	408	204	204	1054	0	0	0
6435	35	65	280	420	210	210	1085	0	0	0
6436	36	65	288	432	216	216	1116	0	0	0
6437	37	65	296	444	222	222	1147	0	0	0
6438	38	65	304	456	228	228	1178	0	0	0
6439	39	65	312	468	234	234	1209	0	0	0
6440	40	65	320	480	240	240	1240	0	0	0
6441	41	65	328	492	246	246	1271	0	0	0
6442	42	65	336	504	252	252	1302	0	0	0
6443	43	65	344	516	258	258	1333	0	0	0
6444	44	65	352	528	264	264	1364	0	0	0
6445	45	65	360	540	270	270	1395	0	0	0
6446	46	65	368	552	276	276	1426	0	0	0
6447	47	65	376	564	282	282	1457	0	0	0
6448	48	65	384	576	288	288	1488	0	0	0
6449	49	65	392	588	294	294	1519	0	0	0
6450	50	65	400	600	300	300	1550	0	0	0
6451	51	65	408	612	306	306	1581	0	0	0
6452	52	65	416	624	312	312	1612	0	0	0
6453	53	65	424	636	318	318	1643	0	0	0
6454	54	65	432	648	324	324	1674	0	0	0
6455	55	65	440	660	330	330	1705	0	0	0
6456	56	65	448	672	336	336	1736	0	0	0
6457	57	65	456	684	342	342	1767	0	0	0
