number	string	string	number	number	number	array	number	number	number	number	number	number	number	number	string	string	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	number	string	number	number	number	number	array2	array2	number	number	number
870	鬼魅蛇影	S870	203	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	871	14203	吟唱后对敌方全体造成伤害附带【倒地】使其3秒内普攻不再获得怒气	0	3	0	10	"[[1,833]]"	[]	0	1	0
871	鬼魅蛇影	S870	203	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	吟唱后对敌方全体造成伤害附带【倒地】使其5秒内普攻不再获得怒气	0	4	0	10	"[[1,834]]"	[]	0	1	0
872	绞杀	S872	203	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	873	14203	对敌方前排造成伤害，有较少几率额外追加一次伤害	0	3	0	10	"[[0.25,835]]"	[]	0	1	0
873	绞杀	S872	203	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	0	0	0	0	0	0	0	0	0	100	0	0	对敌方前排造成伤害，有一定几率额外追加一次伤害	0	4	0	10	"[[0.4,835]]"	[]	0	1	0
874	巨蛇之剑	S874	203	1	4	[2]	5	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	0	0	0	0	0	0	0	0	0	0	100	875	14203	追打【击退】，造成少量伤害并【重伤】，提升自身水系伤害	0	3	0	10	[]	"[[1,836]]"	0	1	0
875	巨蛇之剑	S874	203	1	4	[2]	5	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	0	0	0	0	0	0	0	0	0	0	100	0	0	追打【击退】，造成一定伤害并【重伤】，提升自身水系伤害	0	4	0	10	[]	"[[1,836]]"	0	1	0
876	剧毒烟雾	S876	203	1	0	[]	0	0	0	0	1	0	6	6	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	877	14203	每攻击6次提升自身攻击，叠加5次	0	3	0	10	[]	"[[1,837]]"	0	1	0
877	剧毒烟雾	S876	203	1	0	[]	0	0	0	0	1	0	4	4	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	每攻击4次提升自身攻击，叠加5次	0	4	0	10	[]	"[[1,838]]"	0	1	0
878	水蛇唤潮	S878	203	1	5	[11]	0	0	0	0	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	879	14203	每次成功释放技能后提升自身一定防御，可叠加两次	0	3	0	10	[]	"[[1,839]]"	0	1	0
879	水蛇唤潮	S878	203	1	5	[11]	0	0	0	0	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	每次成功释放技能后提升自身大量防御，可叠加两次	0	4	0	10	[]	"[[1,840]]"	0	1	0
880	光速射击	S880	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	3	0	0	0	1	1	0	0	0	0	0	100	881	14200	对敌方后排造成少量伤害，并一定幅度提升自身攻击，持续1.5秒	0	3	0	10	[]	"[[1,841]]"	0	1	0
881	光速射击	S880	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	3	0	0	0	1	1	0	0	0	0	0	100	0	0	对敌方后排造成一定伤害，并大幅度提升自身攻击，持续1.5秒	0	4	0	10	[]	"[[1,842]]"	0	1	0
882	和平之风	S882	200	1	1	[]	3	2	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	883	14200	对敌方全体造成伤害附带【击晕】，并在15秒内降低其8%物攻	0	3	0	10	"[[1,843]]"	[]	0	1	0
883	和平之风	S882	200	1	1	[]	3	2	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	对敌方全体造成伤害附带【击晕】，并在15秒内降低其12%物攻	0	4	0	10	"[[1,844]]"	[]	0	1	0
884	未来激光	S884	200	1	4	[2]	3	1	2	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	1	1	0	0	0	0	0	100	885	14200	追打【击退】敌人，造成少量伤害并【击晕】，提升自身5%技防，持续6秒。每回合触发两次	0	3	0	10	[]	"[[1,845]]"	0	1	0
885	未来激光	S884	200	1	4	[2]	3	1	2	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	1	1	0	0	0	0	0	100	0	0	追打【击退】敌人，造成少量伤害并【击晕】，提升自身8%技防，持续6秒。每回合触发两次	0	4	0	10	[]	"[[1,846]]"	0	1	0
886	正义荣耀	S886	200	1	0	[]	0	0	0	0	1	0	5	5	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	887	14200	每攻击5次，20秒内提升自身一定暴击，可叠加3次	0	3	0	10	[]	"[[1,847]]"	0	1	0
887	正义荣耀	S886	200	1	0	[]	0	0	0	0	1	0	4	4	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	每攻击4次，20秒内提升自身一定暴击，可叠加3次	0	4	0	10	[]	"[[1,847]]"	0	1	0
888	左右开弓	S888	200	1	5	[17]	0	0	0	0.2	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	889	14200	血量低于20%后提升自身双攻	0	3	0	10	[]	"[[1,848]]"	0	1	0
889	左右开弓	S888	200	1	5	[17]	0	0	0	0.3	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	血量低于30%后提升自身双攻	0	4	0	10	[]	"[[1,848]]"	0	1	0
890	荆棘之刺	S890	202	1	1	[]	3	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	891	14202	吟唱后对敌方单体造成一定伤害附带【击晕】，并降低少量火系抗性，持续10秒，不叠加	0	3	0	10	"[[1,867]]"	[]	0	1	0
891	荆棘之刺	S890	202	1	1	[]	3	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	吟唱后对敌方单体造成大量伤害附带【击晕】，并降低大量火系抗性，持续10秒，不叠加	0	4	0	10	"[[1,868]]"	[]	0	1	0
892	漫天花舞	S892	202	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	893	14202	对敌方前排造成一定伤害并降低其少量双防，持续5秒，可叠加3次	0	3	0	10	"[[1,869]]"	[]	0	1	0
893	漫天花舞	S892	202	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	对敌方前排造成大量伤害并降低其大量双防，持续5秒，可叠加3次	0	4	0	10	"[[1,870]]"	[]	0	1	0
894	藤蔓缠绕	S894	202	1	4	[3]	2	1	2	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	895	14202	追打【击晕】的单位附带【击退】，每回合触发2次	0	3	0	10	[]	[]	0	1	0
895	藤蔓缠绕	S894	202	1	4	[3]	2	1	3	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追打【击晕】的单位附带【击退】，每回合触发3次	0	4	0	10	[]	[]	0	1	0
896	迷醉花香	S896	202	1	0	[]	0	0	0	0	1	0	5	5	S121_magic_attack		1	1	999	1	7	400	0	0	1	0	0	0	0	0	0	0	0	100	897	14202	每5回合对敌方一个单位造成伤害	0	3	0	10	"[[1,883]]"	[]	0	1	0
897	迷醉花香	S896	202	1	0	[]	0	0	0	0	1	0	5	5	S121_magic_attack		1	1	999	1	7	400	0	0	1	0	0	0	0	0	0	0	0	100	0	0	每5回合对敌方一个单位造成伤害，并眩晕2秒	0	4	0	10	"[[1,874],[1,884]]"	[]	0	1	0
898	魔力花粉	S898	202	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100	899	14202	提升己方全体少量火系伤害	0	3	0	10	[]	"[[1,871]]"	0	1	0
899	魔力花粉	S898	202	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100	0	0	提升己方全体大量火系伤害	0	4	0	10	[]	"[[1,872]]"	0	1	0
900	氪金秒回	S900	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	7	400	0	0	5	0	100	901	14200	吟唱后3秒内持续回复己方全体血量并增加少量双攻，持续30秒，可叠加2次	0	3	0	10	[]	"[[1,849],[1,851]]"	1	1	0
901	氪金秒回	S900	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	0	999	0	0	0	0	0	0	0	1	7	400	0	0	5	0	100	0	0	吟唱后3秒内持续回复己方全体血量并增加大量双攻，持续30秒，可叠加2次	0	4	0	10	[]	"[[1,850],[1,852]]"	1	1	0
902	氪氪氪	S902	200	1	1	[]	3	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	1	7	400	0	0	5	0	100	903	14200	对敌方全体造成一定伤害附带【击晕】，小概率净化敌方增益buff，并提升己方全体少量双攻，持续20秒	0	3	0	10	"[[0.4,853]]"	"[[1,855]]"	0	1	0
903	氪氪氪	S902	200	1	1	[]	3	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	1	7	400	0	0	5	0	100	0	0	对敌方全体造成大量伤害附带【击晕】，大概率净化敌方增益buff，并提升己方全体大量双攻，持续20秒	0	4	0	10	"[[0.8,854]]"	"[[1,856]]"	0	1	0
904	蠢萌之力	S904	200	1	4	[5]	1	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	1	7	400	0	0	5	0	100	905	14200	追击【重伤】敌人造成伤害附带【倒地】并为全队回复一定生命，提升全体技防，持续20秒，叠加5次，每回合触发1次	0	3	0	10	[]	"[[1,857],[1,859]]"	0	1	0
905	蠢萌之力	S904	200	1	4	[5]	1	1	2	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	1	7	400	0	0	5	0	100	0	0	追击【重伤】敌人造成伤害附带【倒地】并为全队回复一定生命，提升全体技防，持续20秒，叠加5次，每回合触发2次	0	4	0	10	[]	"[[1,858],[1,860]]"	0	1	0
906	贪婪之力	S906	200	1	0	[]	0	0	0	0	1	0	5	5	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	7	400	0	0	5	0	100	907	14200	每8秒提升己方全队少量技防持续20秒，叠加3次	0	3	0	10	[]	"[[1,861]]"	0	1	0
907	贪婪之力	S906	200	1	0	[]	0	0	0	0	1	0	4	4	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	7	400	0	0	5	0	100	0	0	每6秒提升己方全队少量技防持续20秒，叠加3次	0	4	0	10	[]	"[[1,862]]"	0	1	0
908	威严满满	S908	200	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100	909	14200	自身附带少量吸血，并提升全队少量无系伤害	0	3	0	10	[]	"[[1,863],[1,865]]"	0	1	0
909	威严满满	S908	200	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100	0	0	自身附带大量吸血，并提升全队大量无系伤害	0	4	0	10	[]	"[[1,864],[1,866]]"	0	1	0
910	凤鸣九天	S910	202	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		3	1	999	1	7	400	0	0	5	0	1	1	400	0	0	0	0	100	911	14202	吟唱后对敌方全体造成少量伤害，并回复自身一定血量	0	3	0	10	[]	"[[1,875]]"	1	1	0
911	凤鸣九天	S910	202	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		3	1	999	1	7	400	0	0	5	0	1	1	400	0	0	0	0	100	0	0	吟唱后对敌方全体造成少量伤害，回复自身一定血量，并提升自身一定技防，持续15秒	0	4	0	10	[]	"[[1,875],[1,876]]"	1	1	0
912	圣火斩	S912	202	1	1	[]	2	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	1	0	1	1	400	0	0	0	0	100	913	14202	吟唱后对敌方造成大量伤害附带【击退】，并为自身提供80%反伤，持续5秒	0	3	0	10	[]	"[[1,877]]"	0	1	0
913	圣火斩	S912	202	1	1	[]	2	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	1	400	2	0	1	0	1	1	400	0	0	0	0	100	0	0	吟唱后对敌方造成大量伤害附带【击退】，并为自身提供120%反伤，持续5秒	0	4	0	10	[]	"[[1,878]]"	0	1	0
914	烈焰火雨	S914	202	1	4	[5]	5	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	915	14202	追击【重伤】敌人造成伤害附带【重伤】	0	3	0	10	[]	[]	0	1	0
915	烈焰火雨	S914	202	1	4	[5]	5	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击【重伤】敌人造成伤害附带【重伤】，并降低敌方一定技防，持续10秒，可叠加2次	0	4	0	10	"[[1,879]]"	[]	0	1	0
916	烈焰护盾	S916	202	1	5	[14]	0	0	0	0	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	7	400	0	0	2	0	100	917	14202	受到治疗时为己方2个单位提供少量技防，持续10秒，可叠加2次	0	3	0	10	[]	"[[1,880]]"	0	1	0
917	烈焰护盾	S916	202	1	5	[14]	0	0	0	0	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	7	400	0	0	2	0	100	0	0	受到治疗时为己方2个单位提供少量技防，持续10秒，可叠加3次	0	4	0	10	[]	"[[1,881]]"	0	1	0
918	浴火觉醒	S918	202	1	5	[16]	0	0	0	0.1	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	919	14202	当血量低于10%时有一定几率回复自身一定血量	0	3	0	10	[]	"[[0.3,882]]"	0	1	0
919	浴火觉醒	S918	202	1	5	[16]	0	0	0	0.1	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	当血量低于10%时有大量几率回复自身一定血量	0	4	0	10	[]	"[[0.5,882]]"	0	1	0
920	光速投石	S920	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	921	14200	对敌方全体造成一定伤害，并使其沉默6秒	0	3	0	10	"[[1,885]]"	[]	0	1	0
921	光速投石	S920	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	对敌方全体造成一定伤害，并使其沉默10秒	0	4	0	10	"[[1,886]]"	[]	0	1	0
922	掘土裂地	S922	200	1	2	"[1,5]"	0	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	923	14200	反击【倒地】【重伤】状态并对随机一个敌人造成少量伤害	0	3	0	10	[]	[]	0	1	0
923	掘土裂地	S922	200	1	2	"[1,2,3,5]"	0	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	反击【任意】状态并对随机一个敌人造成少量伤害	0	4	0	10	[]	[]	0	1	0
924	千斤坠顶	S924	200	1	4	[3]	2	1	2	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	925	14200	追击【击晕】的单位附带【击退】，每回合触发2次	0	3	0	10	[]	[]	0	1	0
925	千斤坠顶	S924	200	1	4	[3]	2	1	3	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	追击【击晕】的单位附带【击退】，每回合触发3次	0	4	0	10	[]	[]	0	1	0
926	机械力量	S926	200	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	927	14200	拥有较大的生命属性成长，战斗时提升自身少量受治疗效果	0	3	0	10	[]	"[[1,887]]"	0	1	0
927	机械力量	S926	200	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	拥有较大的生命属性成长，战斗时提升自身一定受治疗效果	0	4	0	10	[]	"[[1,888]]"	0	1	0
928	无坚不摧	S928	200	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	929	14200	提升自身少量免伤	0	3	0	10	[]	"[[1,889]]"	0	1	0
929	无坚不摧	S928	200	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	提升自身一定免伤	0	4	0	10	[]	"[[1,890]]"	0	1	0
930	流星箭雨	S930	202	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	0	5	0	1	1	400	0	0	0	0	100	931	14202	吟唱后对敌方全体造成大量伤害并提升自身少量火系伤害，持续10秒，不叠加	0	3	0	10	[]	"[[1,891]]"	0	1	0
931	流星箭雨	S930	202	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	0	5	0	1	1	400	0	0	0	0	100	0	0	吟唱后对敌方全体造成大量伤害并提升自身一定火系伤害，持续10秒，不叠加	0	4	0	10	[]	"[[1,892]]"	0	1	0
932	弓裂乾坤	S932	202	1	1	[]	3	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	933	14202	对敌方单体造成大量伤害附带【击晕】，并降低其少量技防，持续20秒，不叠加	0	3	0	10	"[[1,893]]"	[]	0	1	0
933	弓裂乾坤	S932	202	1	1	[]	3	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	对敌方单体造成大量伤害附带【击晕】，并降低其一定技防，持续20秒，不叠加	0	4	0	10	"[[1,894]]"	[]	0	1	0
934	无影光箭	S934	202	1	4	[1]	2	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	1	1	400	0	0	0	0	100	935	14202	追击【倒地】的单位附带【击退】，每回合触发1次，并提升自身微量火系伤害，持续5秒，不叠加	0	3	0	10	[]	"[[1,895]]"	0	1	0
935	无影光箭	S934	202	1	4	[1]	2	1	2	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	1	1	400	0	0	0	0	100	0	0	追击【倒地】的单位附带【击退】，每回合触发2次，并提升自身少量火系伤害，持续5秒，不叠加	0	4	0	10	[]	"[[1,896]]"	0	1	0
936	人弓合一	S936	202	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	937	14202	拥有较大的攻击属性成长，战斗时提升自身少量攻击	0	3	0	10	[]	"[[1,897]]"	0	1	0
937	人弓合一	S936	202	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	拥有较大的攻击属性成长，战斗时提升自身一定攻击	0	4	0	10	[]	"[[1,898]]"	0	1	0
938	百发百中	S938	202	1	5	[16]	0	0	0	0.3	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	939	14202	当血量低于30%时提高自身一定火系伤害	0	3	0	10	[]	"[[1,899]]"	0	1	0
939	百发百中	S938	202	1	5	[16]	0	0	0	0.5	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	当血量低于50%时提高自身一定火系伤害	0	4	0	10	[]	"[[1,900]]"	0	1	0
940	落月蓮斬	S940	203	1	1	[]	5	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	941	14203	敵チームの前衛全てに大ダメージを与え、状態を【重傷】にし、水属性ダメージ軽減率を10%ダウンさせる。効果時間20秒。	0	3	0	10	"[[1,901]]"	[]	0	1	0
941	落月蓮斬	S940	203	1	1	[]	5	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	3	400	1	0	0	0	0	0	0	0	0	0	0	100	0	0	敵チームの前衛全てに大ダメージを与え、状態を【重傷】にし、水属性ダメージ軽減率を15%ダウンさせる。効果時間20秒。	0	4	0	10	"[[1,902]]"	[]	0	1	0
942	崩襲彗星	S942	203	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	943	14203	敵チームの前衛全てに中ダメージを与え、攻撃を5%ダウンさせる（2回重複可）。効果時間6秒。	0	3	0	10	"[[1,903]]"	[]	0	1	0
943	崩襲彗星	S942	203	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	敵チームの前衛全てに大ダメージを与え、攻撃を8%ダウンさせる（2回重複可）。効果時間6秒。	0	4	0	10	"[[1,904]]"	[]	0	1	0
944	猛虎咆哮	S944	203	1	4	[2]	1	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	945	14203	[コンボ【吹飛】→【転倒】] 敵に中ダメージを与える。	0	3	0	10	[]	[]	0	1	0
945	猛虎咆哮	S944	203	1	4	[2]	1	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	[コンボ【吹飛】→【転倒】] 敵に大ダメージを与える。	0	4	0	10	[]	[]	0	1	0
946	虎翼	S946	203	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	947	14203	自身の防御を小アップさせる。	0	3	0	10	[]	"[[1,905]]"	0	1	0
947	虎翼	S946	203	1	5	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	自身の防御を中アップさせる。	0	4	0	10	[]	"[[1,906]]"	0	1	0
948	逆風の虎	S948	203	1	5	[13]	0	0	0	0	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	949	14203	攻撃を受けた時、自身の攻撃を中アップする（8回重複可）。効果時間5秒。	0	3	0	10	[]	"[[1,907]]"	0	1	0
949	逆風の虎	S948	203	1	5	[13]	0	0	0	0	1	0	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	1	400	0	0	0	0	100	0	0	攻撃を受けた時、自身の攻撃と技攻を中アップする（8回重複可）。効果時間5秒。	0	4	0	10	[]	"[[1,908]]"	0	1	0
950	微塵斬り	S950	201	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2.5	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	951	14201	全ての敵に中ダメージを与え、水属性ダメージを8%ダウンさせる。効果時間20秒（2回重複可）。	0	3	0	10	"[[1,909]]"	[]	0	1	0
951	微塵斬り	S950	201	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2.5	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	全ての敵に大ダメージを与え、水属性ダメージを12%ダウンさせる。効果時間15秒（2回重複可）。	0	4	0	10	"[[1,910]]"	[]	0	1	0
952	殺裳斬り	S952	201	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	953	14201	'敵一体に大ダメージを与え、状態を【転倒】にし、5秒間技防を10%ダウンさせる。（重複不可）。	0	3	0	10	"[[1,911]]"	[]	0	1	0
953	殺裳斬り	S952	201	1	1	[]	1	1	0	0	0	0	0	0	S121_magic_attack		4.8	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	'敵一体に大ダメージを与え、状態を【転倒】にし、5秒間技防を15%ダウンさせる。（重複不可）。	0	4	0	10	"[[1,912]]"	[]	0	1	0
954	摂手	S954	201	1	4	[2]	1	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	955	14201	[コンボ【吹飛】→【転倒】] 敵に中ダメージを与える。最大発動回数2。	0	3	0	10	[]	[]	0	1	0
955	摂手	S954	201	1	4	[2]	1	1	1	0	1	0	0	0	S121_magic_attack		1	1	999	1	7	400	0	1	1	0	0	0	0	0	0	0	0	100	0	0	[コンボ【吹飛】→【転倒】] 3秒間技防を5%ダウンさせる（2回重複可）。最大発動回数2。	0	4	0	10	"[[1,913]]"	[]	0	1	0
956	破魔の仮面	S956	201	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100	957	14201	味方全体の風属性ダメージを小アップさせる。	0	3	0	10	[]	"[[1,914]]"	0	1	0
957	破魔の仮面	S956	201	1	0	[]	0	0	0	0	1	1	0	0	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	2	0	0	0	0	0	0	100	0	0	味方全体の風属性ダメージを中アップさせる。	0	4	0	10	[]	"[[1,915]]"	0	1	0
958	風の錠	S958	201	1	0	[]	0	0	0	0	1	0	4	4	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	7	400	0	0	1	0	100	959	14201	攻撃4回ごとに、味方チームからランダムに1体の風属性技攻を中アップさせる。効果時間15秒。	0	3	0	10	[]	"[[1,916],[1,918]]"	0	1	0
959	風の錠	S958	201	1	0	[]	0	0	0	0	1	0	3	3	S121_magic_attack		1	0	999	0	0	0	0	0	0	0	1	7	400	0	0	1	0	100	0	0	攻撃3回ごとに、味方チームからランダムに1体の風属性技攻を中アップさせる。効果時間15秒。	0	4	0	10	[]	"[[1,917],[1,919]]"	0	1	0
960	交響ハート	S960	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	961	14200	全ての敵に中ダメージを与え、5秒間の混乱効果を与える。更に風属性技攻を8%ダウンさせる。効果時間10秒（2回重複可）。	0	3	0	10	"[[1,920],[1,922]]"	[]	0	1	0
961	交響ハート	S960	200	1	0	[]	0	0	0	0	0	0	0	0	S121_magic_attack		2.8	1	999	1	7	400	0	0	5	0	0	0	0	0	0	0	0	100	0	0	全ての敵に大ダメージを与え、5秒間の混乱効果を与える。更に風属性技攻を12%ダウンさせる。効果時間10秒（2回重複可）。	0	4	0	10	"[[1,921],[1,923]]"	[]	0	1	0
